Time_stamp,RPF_Flag,EnergyCost_USD_per_kWh,P_kW,Q_kvar,Total_RPF,TotalRPF_kW,P_c_kW,P_d_kW,E_kWh,Pnet_kW,Pmax_kW,Pmax_kW_chk,V1,V2,V3,VLL_min_kV,Smax_kVA,charge_when_RPF0,charge_exceed_TotalRPF,discharge_cap_active,discharge_cap_violation,ampacity_violation,ampacity_binding,at_Pcmax,at_Pdmax,mutex_violation
11-05 19:00,0,0.0999,1245.125,-92.47969,0.0,-0.0,0.0,1245.125,16640.69497368421,0.0,10851.425230152314,10851.425230152314,1.004064274,1.004054614,1.004064982,4.17686719424,10851.819295337013,False,False,True,False,False,False,False,False,False
11-05 20:00,0,0.0999,1234.314,-98.96697,0.0,-0.0,0.0,1234.314,15330.037078947367,0.0,10846.691859193706,10846.691859193706,1.003629388,1.003621976,1.003631761,4.17506742016,10847.143345113956,False,False,True,False,False,False,False,False,False
11-05 21:00,0,0.0999,1208.15,-114.654462,0.0,-0.0,0.0,1208.15,14030.759184210525,0.0,10841.213137261577,10841.213137261577,1.003135129,1.003129383,1.003138459,4.1730182332800005,10841.81940142841,False,False,True,False,False,False,False,False,False
11-05 22:00,0,0.0481,1181.873,-130.39124,0.0,-0.0,0.0,0.0,12759.02234210526,1181.873,10836.41074919008,10836.41074919008,1.002705613,1.002701533,1.002709694,4.17123837728,10837.195199895175,False,False,False,False,False,False,False,False,False
11-05 23:00,0,0.0481,1153.469,-147.3818,0.0,-0.0,0.0,0.0,12759.02234210526,1153.469,10831.77402909078,10831.774029090779,1.002295542,1.002292711,1.002299914,4.16953767776,10832.776652929604,False,False,False,False,False,False,False,False,False
11-06 0:00,0,0.0481,1091.092,-184.6218,0.0,-0.0,0.0,0.0,12759.02234210526,1091.092,10824.740350935725,10824.740350935725,1.00169482,1.001695195,1.001699692,4.1670504512,10826.31464877182,False,False,False,False,False,False,False,False,False
11-06 1:00,0,0.0481,1066.377,-199.3445,0.0,-0.0,0.0,0.0,12759.02234210526,1066.377,10823.019634741187,10823.019634741187,1.001559795,1.001560461,1.001563792,4.1664887472,10824.855298971599,False,False,False,False,False,False,False,False,False
11-06 2:00,0,0.0481,1085.013,-188.2383,0.0,-0.0,0.0,0.0,12759.02234210526,1085.013,10830.118033322453,10830.118033322453,1.002198072,1.002198988,1.002201112,4.16914397952,10831.753794897808,False,False,False,False,False,False,False,False,False
11-06 3:00,0,0.0481,1070.735,-196.7484,0.0,-0.0,0.0,0.0,12759.02234210526,1070.735,10835.464887969894,10835.464887969894,1.002706696,1.002706946,1.002707737,4.17125985536,10837.251001583889,False,False,False,False,False,False,False,False,False
11-06 4:00,0,0.0481,1083.125,-189.3645,0.0,-0.0,0.0,0.0,12759.02234210526,1083.125,10846.620880142522,10846.620880142522,1.003727398,1.003726774,1.003726566,4.175502514560001,10848.273753524289,False,False,False,False,False,False,False,False,False
11-06 5:00,0,0.0481,1090.639,-184.8857,0.0,-0.0,0.0,0.0,12759.02234210526,1090.639,10858.035738827017,10858.035738827015,1.004778245,1.004776621,1.004775414,4.179865722240001,10859.609699602892,False,False,False,False,False,False,False,False,False
11-06 6:00,0,0.0481,1144.581,-152.6888,0.0,-0.0,0.0,0.0,12759.02234210526,1144.581,10875.236023704974,10875.236023704974,1.006324267,1.006322435,1.006320395,4.1862928431999995,10876.307849676554,False,False,False,False,False,False,False,False,False
11-06 7:00,0,0.0703,1245.473,-92.26883,0.0,-0.0,0.0,0.0,12759.02234210526,1245.473,10897.015468286463,10897.015468286465,1.008276322,1.008275322,1.008272491,4.19441356256,10897.40609746485,False,False,False,False,False,False,False,False,False
11-06 8:00,0,0.0703,1219.94,-107.58754,0.0,-0.0,0.0,2621.071224999999,12759.02234210526,-1401.1312249999987,10860.811135126134,10860.811135126134,1.004935879,1.005015611,1.004982927,4.18053325664,10861.344004847791,False,False,False,False,False,False,False,False,False
11-06 9:00,1,0.0703,-6184.63,379.396,-6184.63,6184.63,6184.63,0.0,10000.0,0.0,10514.906844906209,10514.906844906207,0.9735156025,0.9735313409,0.9735151862,4.049823174592,10521.749250094843,False,False,False,False,False,False,False,False,False
11-06 10:00,0,0.0703,962.625,-257.6562,0.0,-0.0,0.0,0.0,15875.3985,962.625,10852.016302823124,10852.016302823124,1.004355808,1.004389325,1.004372046,4.17812016128,10855.074599197247,False,False,False,False,False,False,False,False,False
11-06 11:00,0,0.0703,918.171,-283.9787,0.0,-0.0,0.0,0.0,15875.3985,918.171,10851.832955046491,10851.832955046493,1.004399609,1.004413141,1.004403273,4.17830237344,10855.548000275563,False,False,False,False,False,False,False,False,False
11-06 12:00,0,0.0703,803.178,-351.8353,0.0,-0.0,0.0,5581.628575,15875.3985,-4778.450575,10828.10294773709,10828.10294773709,1.002389014,1.002401255,1.002391929,4.16993829824,10833.817495468471,False,False,False,False,False,False,False,False,False
11-06 13:00,1,0.0703,-7660.48,495.12,-7660.48,7660.48,7660.48,0.0,10000.0,0.0,10427.699564219853,10427.699564219853,0.9659705644,0.9659002831,0.9659131902,4.018145177696,10439.44739993602,False,False,False,False,False,False,False,False,False
11-06 14:00,1,0.0703,-6838.07,232.8635,-6838.07,6838.07,6838.07,0.0,17277.456,0.0,10449.561095482955,10449.561095482955,0.9671519813,0.9670760791,0.9670919424,4.023036489056,10452.15539962276,False,False,False,False,False,False,False,False,False
11-06 15:00,0,0.0703,540.236,-492.265,0.0,-0.0,0.0,0.0,23773.6225,540.236,10775.881657895225,10775.881657895223,0.9980906139,0.9980683387,0.9980744176,4.1519642889920005,10787.1196496186,False,False,False,False,False,False,False,False,False
11-06 16:00,0,0.0703,631.569,-439.031,0.0,-0.0,0.0,0.0,23773.6225,631.569,10784.086153396396,10784.086153396396,0.9986380003,0.9986141846,0.9986229281,4.154235007936,10793.019150489676,False,False,False,False,False,False,False,False,False
11-06 17:00,0,0.0703,555.341,-483.477,0.0,-0.0,0.0,0.0,23773.6225,555.341,10765.516395586288,10765.516395586288,0.9970979739,0.9970734921,0.9970833597,4.147825727136,10776.367350511311,False,False,False,False,False,False,False,False,False
11-06 18:00,0,0.0999,595.871,-459.863,0.0,-0.0,0.0,595.8709999999999,23773.6225,1.1368683772161605e-13,10766.354117277704,10766.354117277704,0.9970774475,0.9970552972,0.9970654563,4.147750036352,10776.17070008598,False,False,True,False,False,False,False,False,False
11-06 19:00,0,0.0999,848.735,-314.857,0.0,-0.0,0.0,848.735,23146.38986842105,0.0,10800.031107993596,10800.031107993596,0.9997024621,0.9996875148,0.999697091,4.158700061568,10804.619700113391,False,False,True,False,False,False,False,False,False
11-06 20:00,0,0.0999,803.001,-341.8043,0.0,-0.0,0.0,803.001,22252.98460526316,0.0,10789.986283657056,10789.986283657056,0.9988478865,0.9988343549,0.9988433066,4.155150916384001,10795.398750440203,False,False,True,False,False,False,False,False,False
11-06 21:00,0,0.0999,713.791,-394.215,0.0,-0.0,0.0,713.791,21407.720394736843,0.0,10774.142447449824,10774.142447449825,0.9975475993,0.9975346922,0.9975428945,4.149744319552,10781.351999826604,False,False,True,False,False,False,False,False,False
11-06 22:00,0,0.0481,680.719,-413.589,0.0,-0.0,0.0,0.0,20656.36144736842,680.719,10767.329445639718,10767.329445639718,0.9969832256,0.9969719422,0.9969793534,4.147403279552,10775.269799492777,False,False,False,False,False,False,False,False,False
11-06 23:00,0,0.0481,685.443,-410.82,0.0,-0.0,0.0,0.0,20656.36144736842,685.443,10766.912170421656,10766.912170421656,0.9969327213,0.9969235614,0.9969299733,4.147202015424,10774.746899949621,False,False,False,False,False,False,False,False,False
11-07 0:00,0,0.0481,660.239,-425.572,0.0,-0.0,0.0,0.0,20656.36144736842,660.239,10764.647204919154,10764.647204919154,0.9967719237,0.9967671356,0.9967695504,4.146551284096,10773.056250366362,False,False,False,False,False,False,False,False,False
11-07 1:00,0,0.0481,635.354,-440.119,0.0,-0.0,0.0,0.0,20656.36144736842,635.354,10763.028641861973,10763.028641861973,0.9966761613,0.9966715813,0.9966732468,4.146153778208,10772.023499774878,False,False,False,False,False,False,False,False,False
11-07 2:00,0,0.0481,682.427,-412.584,0.0,-0.0,0.0,0.0,20656.36144736842,682.427,10775.069546139292,10775.069546139293,0.9976876623,0.9976839983,0.9976845812,4.150365432928,10782.965699713342,False,False,False,False,False,False,False,False,False
11-07 3:00,0,0.0481,712.153,-395.171,0.0,-0.0,0.0,0.0,20656.36144736842,712.153,10787.362521898562,10787.362521898562,0.9987643234,0.9987606594,0.9987602847,4.154842784352,10794.598199937906,False,False,False,False,False,False,False,False,False
11-07 4:00,0,0.0481,786.328,-351.6123,0.0,-0.0,0.0,0.0,20656.36144736842,786.328,10808.013840995469,10808.013840995467,1.00053547,1.000532223,1.000530599,4.16220729184,10813.73175165081,False,False,False,False,False,False,False,False,False
11-07 5:00,0,0.0481,833.981,-323.5554,0.0,-0.0,0.0,0.0,20656.36144736842,833.981,10825.611069399369,10825.611069399367,1.002083116,1.002079535,1.002076995,4.1686402992,10830.445195040289,False,False,False,False,False,False,False,False,False
11-07 6:00,0,0.0481,887.476,-295.2511,0.0,-0.0,0.0,0.0,20656.36144736842,887.476,10842.9213269235,10842.921326923499,1.003610402,1.003606321,1.003603199,4.174989307840001,10846.94040335355,False,False,False,False,False,False,False,False,False
11-07 7:00,0,0.0703,1025.036,-223.9114,0.0,-0.0,0.0,0.0,20656.36144736842,1025.036,10869.400543524078,10869.400543524078,1.005901414,1.005898832,1.005894669,4.18452182304,10871.706604329032,False,False,False,False,False,False,False,False,False
11-07 8:00,0,0.0703,1077.499,-192.6925,0.0,-0.0,0.0,0.0,20656.36144736842,1077.499,10877.474025068012,10877.474025068013,1.006586198,1.006595233,1.006586406,4.18739858368,10879.180647713576,False,False,False,False,False,False,False,False,False
11-07 9:00,0,0.0703,948.489,-269.3376,0.0,-0.0,0.0,0.0,20656.36144736842,948.489,10859.541671892946,10859.541671892946,1.005078107,1.005094594,1.005082437,4.181124925120001,10862.881204650688,False,False,False,False,False,False,False,False,False
11-07 10:00,0,0.0703,890.062,-303.9039,0.0,-0.0,0.0,10123.543375,20656.36144736842,-9233.481375,10851.589000634687,10851.589000634687,1.004426964,1.004443202,1.004430836,4.17841617024,10855.84365303457,False,False,False,False,False,False,False,False,False
11-07 11:00,0,0.0703,856.24,-323.8721,0.0,-0.0,0.0,0.0,10000.0,856.24,10845.251971368592,10845.251971368592,1.003894316,1.003905974,1.003895399,4.176200354560001,10850.08679502762,False,False,False,False,False,False,False,False,False
11-07 12:00,0,0.0703,833.034,-337.5557,0.0,-0.0,0.0,0.0,10000.0,833.034,10824.87922866263,10824.87922866263,1.00204885,1.002078744,1.00206184,4.1685232160000005,10830.141003963621,False,False,False,False,False,False,False,False,False
11-07 13:00,1,0.0703,-9109.07,950.584,-9109.07,9109.07,9109.07,0.0,10000.0,0.0,10337.870117865492,10337.870117865492,0.9605499532,0.9605541168,0.9605370877,3.995834284832,10381.481999932008,False,False,False,False,False,False,False,False,False
11-07 14:00,1,0.0703,-6754.24,259.6701,-6754.24,6754.24,6754.24,0.0,18653.6165,0.0,10423.425329415151,10423.425329415153,0.9647170759,0.9647735757,0.9647388098,4.013223035744,10426.659300021623,False,False,False,False,False,False,False,False,False
11-07 15:00,0,0.0703,525.215,-500.999,0.0,-0.0,0.0,0.0,25070.1445,525.215,10711.611943987244,10711.611943987245,0.9921655013,0.9922631789,0.992222126,4.127408485408,10723.321800476344,False,False,False,False,False,False,False,False,False
11-07 16:00,0,0.0703,713.255,-394.522,0.0,-0.0,0.0,0.0,25070.1445,713.255,10796.826378692676,10796.826378692675,0.9996516247,0.9996331384,0.9996388425,4.158473855744,10804.032000143186,False,False,False,False,False,False,False,False,False
11-07 17:00,0,0.0703,840.786,-319.5436,0.0,-0.0,0.0,0.0,25070.1445,840.786,10809.79959214212,10809.79959214212,1.000618659,1.00060367,1.000610082,4.1625112672,10814.521502802467,False,False,False,False,False,False,False,False,False
11-07 18:00,0,0.0999,971.612,-252.3288,0.0,-0.0,0.0,971.612,25070.1445,0.0,10822.673350648784,10822.673350648785,1.001640735,1.001630035,1.001636363,4.1667809456,10825.614452683636,False,False,True,False,False,False,False,False,False
11-07 19:00,0,0.0999,1140.047,-152.0903,0.0,-0.0,0.0,1140.047,24047.39502631579,0.0,10842.150417270504,10842.150417270503,1.003263658,1.003258704,1.003264366,4.17355620864,10843.217102413519,False,False,True,False,False,False,False,False,False
11-07 20:00,0,0.0999,1080.043,-187.8838,0.0,-0.0,0.0,1080.043,22847.345552631577,-2.273736754432321e-13,10830.756984427251,10830.756984427253,1.002260568,1.002256612,1.002261692,4.1693875059200005,10832.386495044486,False,False,True,False,False,False,False,False,False
11-07 21:00,0,0.0999,1046.901,-207.6144,0.0,-0.0,0.0,1046.901,21710.458184210525,0.0,10823.930397294933,10823.930397294933,1.001660762,1.00165843,1.001662677,4.1668990688,10825.921345759565,False,False,True,False,False,False,False,False,False
11-07 22:00,0,0.0481,1024.709,-220.8094,0.0,-0.0,0.0,0.0,20608.457131578947,1024.709,10819.063454441904,10819.063454441903,1.00123312,1.001232371,1.001235868,4.16512666336,10821.316501349025,False,False,False,False,False,False,False,False,False
11-07 23:00,0,0.0481,993.871,-239.124,0.0,-0.0,0.0,0.0,20608.457131578947,993.871,10813.254828272467,10813.254828272467,1.000731075,1.000731492,1.000734115,4.163041272,10815.89849566525,False,False,False,False,False,False,False,False,False
11-08 0:00,0,0.0481,923.814,-280.6414,0.0,-0.0,0.0,0.0,20608.457131578947,923.814,10802.854651014588,10802.854651014588,0.9998614277,0.9998630515,0.9998628849,4.159423539232,10806.499350221675,False,False,False,False,False,False,False,False,False
11-08 1:00,0,0.0481,887.859,-301.8978,0.0,-0.0,0.0,0.0,20608.457131578947,887.859,10799.51158342614,10799.511583426141,0.9996052424,0.9996069078,0.9996056587,4.158357808384,10803.730500257781,False,False,False,False,False,False,False,False,False
11-08 2:00,0,0.0481,939.239,-271.5089,0.0,-0.0,0.0,0.0,20608.457131578947,939.239,10811.58896271195,10811.58896271195,1.00064772,1.000650468,1.000648095,4.1626945152,10814.997595072044,False,False,False,False,False,False,False,False,False
11-08 3:00,0,0.0481,979.113,-247.8795,0.0,-0.0,0.0,0.0,20608.457131578947,979.113,10824.741384732277,10824.741384732275,1.001812358,1.001815148,1.001811817,4.167537158720001,10827.579152001423,False,False,False,False,False,False,False,False,False
11-08 4:00,0,0.0481,1021.558,-222.6822,0.0,-0.0,0.0,0.0,20608.457131578947,1021.558,10840.26056002358,10840.26056002358,1.003198498,1.003201246,1.00319675,4.173298480000001,10842.547503764952,False,False,False,False,False,False,False,False,False
11-08 5:00,0,0.0481,1075.108,-190.8255,0.0,-0.0,0.0,0.0,20608.457131578947,1075.108,10858.024790768366,10858.024790768366,1.004786822,1.004789445,1.004783908,4.17990105728,10859.701502729744,False,False,False,False,False,False,False,False,False
11-08 6:00,0,0.0481,1160.232,-140.03192,0.0,-0.0,0.0,0.0,20608.457131578947,1160.232,10879.360836929343,10879.360836929343,1.006689497,1.006692744,1.006686249,4.18781479584,10880.261998625347,False,False,False,False,False,False,False,False,False
11-08 7:00,0,0.0703,1220.683,-103.84522,0.0,-0.0,0.0,0.0,20608.457131578947,1220.683,10896.044110800947,10896.044110800949,1.008196131,1.008199295,1.008192259,4.194079797440001,10896.538950246399,False,False,False,False,False,False,False,False,False
11-08 8:00,1,0.0703,-4670.14,171.1604,-4670.14,4670.14,4670.14,0.0,20608.457131578947,0.0,10590.34704984896,10590.34704984896,0.9799963038,0.980003715,0.9799901001,4.0767588164160005,10591.730100355311,False,False,False,False,False,False,False,False,False
11-08 9:00,1,0.0703,-8270.44,849.074,-8270.44,8270.44,8270.44,0.0,25045.090131578945,0.0,10424.581452128234,10424.581452128234,0.9677499135,0.9677230168,0.9677188532,4.025710429312,10459.102500192452,False,False,False,False,False,False,False,False,False
11-08 10:00,1,0.0703,-10518.0,1574.385,-10518.0,10518.0,10518.0,0.0,32902.00813157894,0.0,10272.522504259989,10272.522504259987,0.9615957205,0.9615541263,0.9615536267,4.000063087072,10392.468750434271,False,False,False,False,False,False,False,False,False
11-08 11:00,1,0.0703,-11659.28,1991.709,-11659.28,11659.28,11659.28,0.0,42894.10813157894,0.0,10156.024650885742,10156.024650885742,0.9576081731,0.9575843991,0.9575761552,3.983516805632,10349.48025023865,False,False,False,False,False,False,False,False,False
11-08 12:00,1,0.0703,-11387.4,1792.124,-11387.4,11387.4,11387.4,0.0,53970.42413157894,0.0,10175.297264113757,10175.297264113757,0.955956188,0.9559756736,0.9559505672,3.9767543595520003,10331.910899947643,False,False,False,False,False,False,False,False,False
11-08 13:00,1,0.0703,-8739.39,820.015,-8739.39,8739.39,8739.39,0.0,64788.45413157894,0.0,10349.968238896685,10349.968238896685,0.9606221914,0.9606617454,0.9606301438,3.9961883162240004,10382.401800469637,False,False,False,False,False,False,False,False,False
11-08 14:00,1,0.0703,-5876.9,81.2217,-5876.9,5876.9,5876.9,0.0,73090.87463157893,0.0,10457.92624946468,10457.92624946468,0.9676392038,0.9676944962,0.9676592307,4.025379087808,10458.241649713074,False,False,False,False,False,False,False,False,False
11-08 15:00,0,0.0703,611.798,-450.573,0.0,-0.0,0.0,0.0,78673.92963157893,611.798,10714.35191247128,10714.35191247128,0.9922117587,0.9923309204,0.9922805827,4.127600916192,10723.821750318586,False,False,False,False,False,False,False,False,False
11-08 16:00,0,0.0703,909.008,-286.0888,0.0,-0.0,0.0,0.0,78673.92963157893,909.008,10824.8009856831,10824.8009856831,1.00191728,1.001904498,1.001907704,4.16792271168,10828.580847975012,False,False,False,False,False,False,False,False,False
11-08 17:00,0,0.0703,1097.538,-177.4586,0.0,-0.0,0.0,9868.962574079607,78673.92963157893,-8771.424574079607,10845.196126352424,10845.196126352423,1.003584254,1.003576135,1.003579883,4.1748767216000005,10846.64789572168,False,False,False,False,False,False,False,False,False
11-08 18:00,0,0.0999,1250.392,-89.3182,0.0,-0.0,0.0,1250.392,68285.54797465302,0.0,10860.14196090598,10860.14196090598,1.004861892,1.004858644,1.0048621,4.18021195904,10860.509249196466,False,False,True,False,False,False,False,False,False
11-08 19:00,0,0.0999,1486.575,42.833826,0.0,-0.0,0.0,1486.575,66969.34586938986,0.0,10884.642166499156,10884.642166499156,1.007099318,1.007103482,1.007105647,4.18953316288,10884.726447154344,False,False,True,False,False,False,False,False,False
11-08 20:00,0,0.0999,1506.111,54.68422,0.0,-0.0,0.0,1506.1110000000003,65404.53007991618,-2.273736754432321e-13,10883.86637368958,10883.86637368958,1.007032451,1.007039238,1.007040695,4.18925499616,10884.003748816322,False,False,True,False,False,False,False,False,False
11-08 21:00,0,0.0999,1551.873,82.47857,0.0,-0.0,0.0,1551.8730000000005,63819.15007991618,-4.547473508864641e-13,10887.587002471617,10887.587002471617,1.007392893,1.007402968,1.007403343,4.1907544348800005,10887.899404885138,False,False,True,False,False,False,False,False,False
11-08 22:00,0,0.0481,1590.392,105.91618,0.0,-0.0,0.0,12481.687357127734,62185.59955360039,-10891.295357127734,10891.295357127734,10891.295357127734,1.00775475,1.00776749,1.007767157,4.19225976,10891.810354269759,False,False,False,False,False,True,False,False,False
11-08 23:00,0,0.0481,1522.481,64.61934,0.0,-0.0,0.0,12405.16250408995,49046.98128293962,-10882.681504089953,10882.681504089953,10882.681504089951,1.006927862,1.006940644,1.006939936,4.18881990592,10882.873351213986,False,False,False,False,False,True,False,False,False
11-09 0:00,0,0.0481,1488.624,44.075739,0.0,-0.0,0.0,0.0,35988.915489160725,1488.624,10877.456499998812,10877.456499998812,1.006434935,1.006446219,1.006445011,4.1867693296,10877.545797657429,False,False,False,False,False,False,False,False,False
11-09 1:00,0,0.0481,1479.076,38.28904,0.0,-0.0,0.0,12357.579521045012,35988.915489160725,-10878.503521045011,10878.503521045011,10878.503521045013,1.006529782,1.006541273,1.006539275,4.18716389312,10878.57090375261,False,False,False,False,False,True,False,False,False
11-09 2:00,0,0.0481,1506.96,55.19985,0.0,-0.0,0.0,0.0,22980.93704595545,1506.96,10886.561557180205,10886.561557180203,1.007282058,1.007294132,1.007290718,4.19029336128,10886.701500533294,False,False,False,False,False,False,False,False,False
11-09 3:00,0,0.0481,1486.599,42.848742,0.0,-0.0,0.0,0.0,22980.93704595545,1486.599,10890.872404315263,10890.872404315263,1.007675766,1.007686883,1.007682178,4.19193118656,10890.956695431614,False,False,False,False,False,False,False,False,False
11-09 4:00,0,0.0481,1438.423,13.67779,0.0,-0.0,0.0,0.0,22980.93704595545,1438.423,10893.636414209146,10893.636414209146,1.007924499,1.007933659,1.00792783,4.19296591584,10893.645000959174,False,False,False,False,False,False,False,False,False
11-09 5:00,0,0.0481,1429.535,8.3014,0.0,-0.0,0.0,12331.89019365768,22980.93704595545,-10902.35519365768,10902.35519365768,10902.355193657679,1.008730694,1.008738729,1.008732026,4.19631968704,10902.358354132215,False,False,False,False,False,True,False,False,False
11-09 6:00,0,0.0481,1487.001,43.099191,0.0,-0.0,0.0,0.0,10000.0,1487.001,10918.973692396332,10918.973692396332,1.010275883,1.010284002,1.010276507,4.20274767328,10919.058752269266,False,False,False,False,False,False,False,False,False
11-09 7:00,0,0.0703,1548.571,80.4764,0.0,-0.0,0.0,0.0,10000.0,1548.571,10934.819064227366,10934.819064227366,1.011761491,1.01176986,1.011761658,4.20892780256,10935.115199134721,False,False,False,False,False,False,False,False,False
11-09 8:00,0,0.0703,1408.657,-4.319,0.0,-0.0,0.0,0.0,10000.0,1408.657,10866.1347422953,10866.1347422953,1.005379217,1.005504541,1.005453495,4.18237754272,10866.135600639169,False,False,False,False,False,False,False,False,False
11-09 9:00,1,0.0703,-4057.36,117.8921,-4057.36,4057.36,4057.36,0.0,10000.0,0.0,10594.71695191544,10594.71695191544,0.9803271422,0.9804313567,0.980381352,4.078160911552,10595.372850374204,False,False,False,False,False,False,False,False,False
11-09 10:00,1,0.0703,-4766.39,208.1113,-4766.39,4766.39,4766.39,0.0,13854.492,0.0,10559.24507525171,10559.24507525171,0.9771741852,0.9772875179,0.9772324337,4.065044610432,10561.295700453387,False,False,False,False,False,False,False,False,False
11-09 11:00,0,0.0703,1132.594,-156.5424,0.0,-0.0,0.0,0.0,18382.5625,1132.594,10805.689941743596,10805.689941743596,0.9998914471,1.000074895,1.000002615,4.159548419936,10806.823799807993,False,False,False,False,False,False,False,False,False
11-09 12:00,0,0.0703,1115.447,-166.7766,0.0,-0.0,0.0,0.0,18382.5625,1115.447,10789.895665271582,10789.895665271582,0.9984444352,0.9986370843,0.9985613487,4.153528850432,10791.184499477064,False,False,False,False,False,False,False,False,False
11-09 13:00,0,0.0703,1190.029,-122.20769,0.0,-0.0,0.0,0.0,18382.5625,1190.029,10783.489591483702,10783.489591483702,0.99779654,0.9979928946,0.9979159516,4.1508336064,10784.182050073732,False,False,False,False,False,False,False,False,False
11-09 14:00,0,0.0703,1262.25,-85.5069,0.0,-0.0,0.0,0.0,18382.5625,1262.25,10781.174921975122,10781.174921975122,0.9975496811,0.9977351271,0.9976620979,4.149806673376,10781.513999813425,False,False,False,False,False,False,False,False,False
11-09 15:00,0,0.0703,1286.621,-70.859,0.0,-0.0,0.0,0.0,18382.5625,1286.621,10782.346317855068,10782.346317855068,0.9976482331,0.9978052835,0.997742455,4.150216649696,10782.579149537634,False,False,False,False,False,False,False,False,False
11-09 16:00,0,0.0703,1306.902,-58.6579,0.0,-0.0,0.0,0.0,18382.5625,1306.902,10878.081997222016,10878.081997222016,1.0065053,1.006499179,1.006501719,4.18703658464,10878.240146619219,False,False,False,False,False,False,False,False,False
11-09 17:00,0,0.0703,1239.942,-98.90287,0.0,-0.0,0.0,0.0,18382.5625,1239.942,10862.36614924445,10862.36614924445,1.005078939,1.005072111,1.005075775,4.18109998176,10862.81639990044,False,False,False,False,False,False,False,False,False
11-09 18:00,0,0.0999,1215.857,-113.34817,0.0,-0.0,0.0,1215.857,18382.5625,0.0,10853.308236706454,10853.308236706454,1.004252926,1.004247139,1.004250969,4.177668098240001,10853.900104966993,False,False,True,False,False,False,False,False,False
11-09 19:00,0,0.0999,1331.22,-47.2871,0.0,-0.0,0.0,1331.22,17102.71302631579,0.0,10863.179229725942,10863.179229725942,1.005116661,1.005115204,1.005118493,4.18127924864,10863.282148916851,False,False,True,False,False,False,False,False,False
11-09 20:00,0,0.0999,1237.234,-103.81238,0.0,-0.0,0.0,1237.234,15701.428815789472,0.0,10847.743271787136,10847.743271787136,1.003724567,1.003723443,1.003726274,4.1754895228799995,10848.240000149533,False,False,True,False,False,False,False,False,False
11-09 21:00,0,0.0999,1162.489,-148.5954,0.0,-0.0,0.0,1162.489,14399.077236842106,0.0,10835.833927297226,10835.833927297226,1.002670223,1.002669848,1.002672055,4.17110656768,10836.852748508987,False,False,True,False,False,False,False,False,False
11-09 22:00,0,0.0481,1092.386,-190.4652,0.0,-0.0,0.0,0.0,13175.404605263158,1092.386,10825.033372018255,10825.033372018255,1.001731293,1.001731585,1.001733042,4.16720217888,10826.708848847833,False,False,False,False,False,False,False,False,False
11-09 23:00,0,0.0481,977.589,-258.735,0.0,-0.0,0.0,0.0,13175.404605263158,977.589,10807.924863898035,10807.924863898037,1.000280159,1.000279826,1.000280576,4.16116407616,10811.021397809294,False,False,False,False,False,False,False,False,False
11-10 0:00,0,0.0481,887.104,-312.3192,0.0,-0.0,0.0,0.0,13175.404605263158,887.104,10793.51809116719,10793.51809116719,0.9990827959,0.9990783409,0.9990806308,4.156165898144001,10798.035750405816,False,False,False,False,False,False,False,False,False
11-10 1:00,0,0.0481,874.517,-319.7525,0.0,-0.0,0.0,0.0,13175.404605263158,874.517,10794.632574491863,10794.632574491863,0.99920558,0.9992015413,0.9992026238,4.1566784118080005,10799.367299964248,False,False,False,False,False,False,False,False,False
11-10 2:00,0,0.0481,908.148,-299.8709,0.0,-0.0,0.0,0.0,13175.404605263158,908.148,10805.242942465096,10805.242942465096,1.000133768,1.00013027,1.000130104,4.16054123264,10809.403202876585,False,False,False,False,False,False,False,False,False
11-10 3:00,0,0.0481,922.473,-291.3967,0.0,-0.0,0.0,0.0,13175.404605263158,922.473,10815.67054712239,10815.67054712239,1.001078193,1.001074321,1.001073114,4.16446415424,10819.595252164549,False,False,False,False,False,False,False,False,False
11-10 4:00,0,0.0481,922.694,-291.2663,0.0,-0.0,0.0,0.0,13175.404605263158,922.694,10825.913015687662,10825.913015687662,1.002027116,1.002022411,1.002020121,4.16840370336,10829.83050101668,False,False,False,False,False,False,False,False,False
11-10 5:00,0,0.0481,925.436,-289.6431,0.0,-0.0,0.0,0.0,13175.404605263158,925.436,10837.101193390828,10837.101193390827,1.003059643,1.003053939,1.003050899,4.17269173984,10840.971146588783,False,False,False,False,False,False,False,False,False
11-10 6:00,0,0.0481,988.872,-252.0384,0.0,-0.0,0.0,0.0,13175.404605263158,988.872,10855.919799595473,10855.919799595471,1.004714334,1.004708547,1.004704675,4.179571448,10858.845152700333,False,False,False,False,False,False,False,False,False
11-10 7:00,0,0.0703,1143.697,-159.8195,0.0,-0.0,0.0,0.0,13175.404605263158,1143.697,10885.03103429304,10885.03103429304,1.007244877,1.007240922,1.00723605,4.190101968,10886.20424620551,False,False,False,False,False,False,False,False,False
11-10 8:00,0,0.0703,1162.213,-148.7499,0.0,-0.0,0.0,0.0,13175.404605263158,1162.213,10830.8399337513,10830.8399337513,1.002208023,1.002339385,1.002286299,4.16918537568,10831.861345276346,False,False,False,False,False,False,False,False,False
11-10 9:00,0,0.0703,1004.745,-242.6131,0.0,-0.0,0.0,2713.111850000001,13175.404605263158,-1708.3668500000013,10798.358027290382,10798.358027290382,0.9993602987,0.9995289655,0.9994623482,4.157338842592,10801.083149473401,False,False,False,False,False,False,False,False,False
